Gene	X237L.Vneut	X237L.Bldneut	X244L.Vneut	X244L.Bldneut	X253L.Vneut	X253L.Bldneut	X270L.Vneut	X270L.Bldneut	X131_V.Neut	X131_Bld.Neut	X132_V.Neut	X132_Bld.Neut	X135_V.Neut	X135_Bld.Neut	X136_V.Neut	X136.Bld.Neut	X138L_V.Neut	X138L_Bld.Neut	X139L_V.Neut	X139L_Bld.Neut	X141_V.Neut	X141_Bld.Neut	X143_V.Neut	X143_Bld.Neut	X146_V.Neut	X146_Bld.Neut	X149_V.Neut	X149_Bld.Neut	X154_V.Neut	X154_Bld.Neut
UQCRFS1	182	299	196	246	162	362	10	244	49	348	39	638	396	617	35	606	11	501	539	623	7	384	2	648	171	422	110	441	71	652
UQCRH	484	268	536	228	260	289	3	92	205	140	72	374	273	323	387	260	93	174	0	252	379	101	210	252	65	165	71	290	67	348
UQCRHL	34	296	78	180	133	191	17	543	3	105	1	52	4	55	2	118	18	191	59	215	3	16	0	21	29	87	5	125	7	10
UQCRQ	167	518	165	211	80	582	1	446	53	191	4	141	43	142	0	32	4	212	62	201	0	75	27	96	5	100	19	99	1	80
URB1	17	0	0	19	0	18	0	0	26	4	0	5	7	8	8	1	0	0	0	2	0	1	0	4	0	1	0	5	0	6
URB2	0	2	0	13	0	18	0	2	0	15	0	40	7	48	0	7	0	5	0	17	0	7	0	24	0	11	2	23	0	36
URGCP	288	32	7	38	1	48	2	6	0	26	39	52	29	105	0	32	49	11	1	30	1	28	1	67	0	28	6	58	13	75
URI1	28	304	421	938	105	1153	2	119	242	174	74	486	1468	740	39	100	174	172	0	182	0	462	2	869	614	282	96	201	4	857
URM1	5	49	13	64	3	63	2	31	5	7	3	27	16	38	5	5	0	19	0	11	0	19	0	18	0	22	3	18	0	16
UROC1	0	9	0	27	0	0	2	30	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	4	0	0
UROD	1	85	28	111	33	145	0	103	9	82	3	115	78	92	3	13	25	133	44	133	196	70	0	85	0	97	30	106	26	97
UROS	2	4	0	13	0	41	2	2	12	24	0	18	6	46	0	2	0	3	0	25	0	4	0	8	0	7	0	35	8	24
USB1	77	227	414	319	229	343	0	264	12	43	116	185	202	112	51	21	93	230	255	71	97	202	22	153	94	142	232	67	123	228
USE1	56	82	85	103	36	112	1	74	90	113	126	180	33	173	111	53	193	128	21	138	145	73	3	138	110	89	101	127	28	121
USF1	72	465	182	410	101	602	6	454	133	189	32	257	88	256	33	360	48	452	24	187	14	462	1	566	0	184	89	127	23	284
USF2	752	1039	843	1145	612	1124	42	1037	257	353	203	728	547	577	302	355	234	686	172	403	138	700	217	731	129	591	374	219	159	699
USH1C	3	0	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USH1G	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USH2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USHBP1	4	25	0	21	5	1	32	47	0	2	0	1	0	0	0	0	0	7	4	2	5	0	1	0	0	3	0	0	0	0
USMG5	310	549	293	266	28	442	2	424	12	197	17	283	57	223	6	28	47	327	31	258	43	220	30	145	43	203	49	190	14	131
USO1	140	92	68	131	16	130	4	69	0	33	11	75	43	77	8	29	36	69	78	48	23	54	0	97	42	59	50	29	6	99
USP1	29	87	51	81	0	128	0	42	0	1	0	6	3	6	0	2	0	5	0	1	1	6	0	3	1	9	0	7	0	2
USP10	2	59	96	83	22	129	2	49	1	10	12	72	14	30	0	1	6	23	0	50	31	12	0	19	6	15	9	21	6	30
USP11	284	91	54	167	1	189	0	75	41	45	21	140	135	202	122	77	74	45	546	65	212	63	2	207	100	56	56	77	32	254
USP12	103	113	37	762	24	169	0	25	24	97	2	186	78	267	71	79	3	118	7	140	0	140	1	167	0	83	75	146	44	155
USP13	169	2	2	26	0	20	1	2	0	2	0	8	6	15	0	0	0	2	0	3	0	1	0	2	0	2	11	5	6	16
USP14	182	59	11	137	15	130	1	20	21	58	5	113	45	250	69	44	77	35	88	87	0	38	0	89	0	52	5	117	1	222
USP15	670	2348	2527	2390	383	2301	6	1543	206	502	421	1094	530	695	231	290	541	923	223	608	744	838	95	889	648	930	1014	416	447	880
USP16	4	268	222	242	3	299	2	117	31	151	81	285	168	261	160	226	57	284	0	206	2	199	99	315	26	159	108	158	55	300
USP17L2	90	635	6	1038	56	190	79	3087	0	350	0	223	11	277	2	528	222	440	0	570	107	15	1	9	95	272	0	488	9	10
USP17L5	292	1505	16	2386	127	238	98	3982	47	91	1	144	4	116	1	217	476	182	267	123	184	16	148	26	781	179	5	76	9	2
USP17L6P	579	12399	58	6961	79	1378	324	14828	2	12	0	5	0	5	1	11	3	10	5	24	0	0	0	0	2	14	0	12	0	0
USP18	1	15	20	28	0	25	2	1	0	6	0	15	3	11	0	0	16	2	0	11	0	0	0	3	0	11	12	25	10	65
USP19	0	24	13	20	0	25	1	30	0	18	22	42	20	29	0	52	0	44	0	26	0	50	0	57	0	15	21	5	0	19
USP2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	362	0	0	1	0	0	0	0
USP20	227	237	190	324	40	342	0	154	147	73	61	234	242	221	63	45	50	137	0	86	0	227	134	249	0	152	95	94	49	318
USP21	3	85	29	86	0	122	2	78	0	27	0	46	17	51	8	11	27	39	0	39	1	49	2	29	22	34	12	16	0	23
USP22	576	653	433	479	130	931	2	803	52	148	18	325	128	267	24	141	55	335	165	200	41	321	184	349	0	251	154	132	15	251
USP24	272	575	196	588	12	462	0	163	193	203	35	425	210	473	77	239	12	287	0	289	31	336	634	457	0	261	117	280	39	591
USP25	193	750	819	702	91	1455	2	720	255	246	75	433	213	324	117	315	125	381	27	281	89	390	29	628	0	247	204	177	83	528
USP26	125	213	1	148	51	60	6	471	36	173	0	90	5	75	1	290	106	267	140	218	0	17	2	12	49	179	0	158	1	0
USP27X	122	253	10	220	46	139	0	864	1	1170	1	566	56	665	2	1929	273	1144	394	1527	191	133	1064	257	175	875	0	838	0	110
USP28	454	58	45	264	32	237	2	34	65	67	0	155	150	322	0	64	0	60	0	110	0	118	0	197	0	67	48	137	32	267
USP29	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP3	13	819	1809	1018	205	1510	3	1224	668	500	398	1486	696	1154	637	1617	412	1225	0	835	455	1158	1014	2111	51	989	1469	457	248	2108
USP30	0	37	15	39	2	78	0	32	0	11	0	8	4	16	0	3	0	4	0	7	0	5	0	8	0	5	0	4	0	3
USP30-AS1	1	0	0	11	1	7	0	1	0	1	0	1	0	9	3	2	0	0	0	2	0	0	0	3	0	3	0	3	0	8
USP31	26	23	25	113	0	41	0	14	180	32	5	92	84	123	135	95	44	41	0	29	0	76	1	203	0	56	11	57	52	147
USP32	464	4084	2878	3291	436	5751	22	2828	1143	1613	942	2441	803	1827	635	1042	1290	2341	257	1500	264	2102	358	2732	668	2272	1301	1058	450	1666
USP32P1	1	1	6	3	0	40	4	3	160	45	7	53	7	52	15	6	0	17	0	49	0	2	0	50	0	1	3	4	7	33
USP32P2	116	65	28	14	0	17	0	3	1	9	7	31	3	1	23	47	0	7	0	5	0	24	60	30	0	10	8	17	1	8
USP33	86	139	180	256	34	315	0	111	88	144	57	335	201	302	20	130	69	265	0	186	75	274	111	357	34	201	114	183	59	361
USP34	114	258	255	311	97	342	0	182	40	63	34	129	51	82	36	85	26	83	0	54	37	101	4	173	47	56	40	25	19	98
USP35	2	29	43	66	2	46	2	23	0	26	2	72	42	62	12	65	1	75	3	57	0	98	0	129	0	39	65	36	0	85
USP36	2858	73	1147	185	949	208	2	12	1362	158	1484	129	201	238	1581	47	1279	37	793	93	2332	63	1399	116	2717	77	245	117	513	144
USP37	201	80	52	156	0	83	2	32	148	68	19	63	46	141	152	66	26	86	0	81	0	72	138	122	268	104	23	76	14	124
USP38	99	105	204	145	26	192	2	161	23	30	12	37	21	33	23	16	3	36	0	26	15	46	0	68	0	24	4	11	3	32
USP39	49	226	95	237	17	365	0	175	0	103	11	159	26	145	5	26	24	88	188	104	0	146	0	164	0	101	70	105	12	142
USP4	672	712	1160	941	307	1032	0	848	1017	438	980	1021	598	643	1045	952	820	938	565	531	491	833	939	1578	818	735	1040	321	513	1465
USP40	111	5	12	27	0	21	0	3	18	12	0	23	7	31	0	0	0	8	0	2	0	11	0	30	85	6	1	8	0	16
USP42	1	67	76	97	0	98	0	69	18	39	15	74	29	83	4	6	29	88	0	65	0	84	0	65	0	74	33	45	3	48
USP43	0	0	2	6	0	4	0	0	0	2	0	8	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
USP44	0	0	1	5	0	8	0	0	0	4	0	0	0	4	0	1	0	0	0	2	0	2	0	3	0	1	0	2	0	2
USP45	0	1	0	17	0	7	0	0	0	2	0	4	0	3	0	0	0	2	0	0	0	0	0	1	0	3	0	4	0	3
USP46	3	3	0	9	0	15	3	0	0	1	0	1	0	1	0	1	0	0	0	3	0	0	0	0	4	0	1	0	0	0
USP47	3	368	238	278	69	479	0	108	108	89	24	175	93	210	34	34	25	118	0	110	125	99	0	145	0	112	39	123	35	157
USP48	84	364	239	192	43	291	1	53	11	289	47	766	181	528	82	344	113	467	0	402	2	463	282	602	0	370	115	251	44	369
USP49	206	26	12	25	1	45	0	19	0	21	8	26	8	29	21	14	25	48	0	15	0	26	0	46	0	15	26	14	10	27
USP5	108	18	0	54	17	67	1	4	16	5	1	40	25	56	0	11	0	5	0	19	0	9	0	40	0	17	4	22	13	85
USP50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP51	0	32	0	43	3	9	5	64	0	14	0	3	1	5	0	2	0	14	0	9	0	1	0	2	16	10	0	4	0	0
USP53	0	45	26	88	0	115	0	37	51	60	1	114	3	72	3	6	7	41	0	43	0	40	0	37	0	48	17	39	0	27
USP54	1	1	0	16	0	8	0	1	8	1	0	0	9	7	0	0	0	0	0	1	0	3	0	1	0	0	2	0	0	1
USP6	0	9	0	12	0	1	9	23	0	2	0	1	0	0	0	1	0	10	0	3	1	0	0	0	9	1	0	2	0	0
USP6NL	101	43	51	49	0	119	0	41	0	36	4	133	30	106	3	14	45	86	0	55	0	88	0	43	0	55	28	31	61	46
USP7	438	1414	968	1159	168	1851	3	947	285	433	293	1101	506	889	184	358	489	850	426	505	3	835	2	1124	0	730	476	542	129	1273
USP8	55	177	261	163	5	207	1	106	60	234	56	436	146	339	155	217	69	418	317	243	0	358	0	486	0	271	121	174	51	196
USP9X	801	681	1380	1078	643	1306	4	940	301	262	266	483	303	403	516	428	296	414	0	263	163	428	97	765	79	300	229	125	126	547
USP9Y	44	0	15	33	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	10	0	0	0	0	0	0	4	19	0	0
USPL1	0	24	18	27	34	42	0	5	0	7	31	11	3	20	4	5	0	5	0	10	0	12	0	14	54	10	21	15	2	25
UST	72	3	0	14	0	50	0	3	6	6	0	7	1	8	2	0	0	4	260	6	70	0	0	5	1	5	4	2	0	5
UTP11L	20	21	8	28	6	54	0	8	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2
UTP14A	2	5	13	17	0	71	0	1	2	2	0	11	0	4	0	1	0	3	0	5	0	6	0	0	0	6	0	3	0	1
UTP14C	34	31	12	36	1	38	1	7	2	17	2	58	20	57	0	11	0	42	53	35	0	31	0	52	0	37	12	22	3	73
UTP15	1	51	3	50	0	59	7	54	0	161	27	97	10	151	19	40	22	434	0	301	332	18	58	51	63	157	18	247	0	45
UTP18	49	60	16	88	0	135	5	75	10	44	3	71	44	89	11	31	23	59	0	41	1	52	0	94	12	68	18	53	0	68
UTP20	0	1	0	28	0	29	0	5	20	4	2	26	2	37	0	1	54	5	0	14	0	3	0	6	0	3	0	18	0	14
UTP23	2	78	32	68	14	96	0	24	64	78	1	100	27	100	5	35	7	90	0	102	0	79	1	97	16	106	14	55	5	67
UTP3	214	617	15	577	7	433	4	1179	122	426	6	307	102	366	4	170	87	709	133	750	126	85	265	125	18	393	17	506	2	145
UTP6	98	689	186	486	269	663	0	309	174	225	32	270	62	259	44	157	57	393	0	301	1	335	0	312	216	251	71	126	19	219
UTRN	195	556	504	946	18	1086	2	358	67	124	64	391	160	320	25	11	174	282	0	151	163	163	1	113	118	263	273	196	44	134
UTS2D	1	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UTS2R	27	279	2	173	2	28	21	485	0	343	1	98	0	107	9	391	61	597	0	712	0	3	0	4	246	203	0	433	3	0
UVRAG	131	74	173	156	16	189	1	65	0	9	6	38	3	36	0	3	29	84	16	19	0	25	0	7	1	32	62	25	8	14
UVSSA	357	142	450	284	75	237	8	128	596	118	353	318	174	200	687	326	625	337	0	145	121	490	80	386	380	195	430	123	329	372
UXS1	63	77	23	172	22	139	0	17	25	45	16	146	56	149	25	35	6	38	0	84	0	65	86	79	0	54	20	78	6	128
UXT	127	556	271	354	68	891	5	422	186	411	69	622	273	684	101	388	136	503	0	551	141	465	210	624	46	351	83	481	49	568
VAC14	56	91	41	131	0	168	0	37	82	59	3	123	83	202	97	118	95	61	0	83	172	99	337	159	1	61	27	72	0	226
VAMP1	0	11	1	7	6	20	2	3	0	6	0	3	4	5	0	7	2	6	0	9	0	2	0	4	0	1	1	1	0	0
VAMP2	254	709	2177	753	2069	1255	0	797	368	330	443	692	659	600	798	721	486	552	354	479	561	553	130	1221	53	687	1167	355	477	1001
VAMP3	48	309	645	461	289	480	14	420	47	85	72	289	164	177	57	99	44	222	91	155	142	225	46	287	52	206	172	99	81	344
VAMP4	3	126	25	98	9	89	0	51	5	39	0	13	1	8	0	3	0	6	0	12	0	2	0	7	0	6	2	5	0	9
VAMP5	39	155	86	141	102	205	4	121	0	24	7	68	37	69	8	6	13	57	0	65	0	34	1	33	29	51	39	71	21	96
VAMP7	49	261	198	165	8	237	3	171	17	57	6	148	40	103	4	63	36	120	0	74	0	80	0	129	0	94	36	52	9	81
VAMP8	18	285	55	358	45	758	5	64	11	146	3	404	166	487	10	29	0	76	0	270	0	126	130	204	96	189	19	274	0	291
VANGL1	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0
VANGL2	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
VAPA	1	74	481	95	62	101	1	60	76	79	80	229	111	101	26	49	0	140	0	110	185	207	0	149	0	128	158	84	36	83
VAPB	54	106	122	100	3	176	0	138	53	100	32	231	48	151	8	70	0	203	0	153	96	158	1	196	12	149	27	81	6	115
VARS	0	14	5	93	0	108	0	7	0	29	14	156	123	191	111	27	1	22	0	102	2	37	372	86	0	34	16	53	0	158
VARS2	5	10	2	19	1	8	0	4	0	1	0	1	0	2	0	2	0	2	0	4	0	1	0	2	0	1	0	0	0	11
VASH1	7	3	0	16	1	39	1	6	155	7	0	39	25	54	19	8	22	7	671	31	0	6	0	39	0	12	0	10	10	57
VASH2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0
VASN	0	0	6	1	0	1	0	1	27	0	16	6	24	2	20	3	111	1	0	0	0	3	0	2	93	0	4	0	3	0
VASP	117	259	277	132	155	177	5	258	52	39	65	219	99	113	183	509	50	131	26	107	32	208	66	442	19	82	34	58	24	212
VAT1	686	329	117	300	58	289	10	255	1360	237	27	466	327	434	527	289	0	399	2	309	227	269	0	496	371	319	96	341	92	487
VAT1L	29	0	0	0	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
VAV1	490	827	1386	1569	417	1888	0	1355	514	403	1715	954	1858	820	2401	1222	2622	889	228	487	538	1058	1210	2221	648	787	1206	309	441	2529
VAV2	0	3	5	36	0	81	0	1	104	6	0	76	49	107	24	1	0	5	0	46	0	9	0	37	0	15	5	12	0	40
VAV3	60	229	292	234	113	353	11	187	167	213	161	438	123	232	106	238	155	327	0	180	38	304	3	414	156	197	241	99	48	344
VAX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAX2	2	0	0	0	1	0	17	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VBP1	467	577	351	408	118	370	1	272	0	301	149	576	237	472	75	572	266	388	0	420	2	488	1	752	1	420	139	277	60	795
VCAM1	339	0	28	5	0	4	0	0	0	4	0	2	0	0	0	0	77	0	0	3	0	0	303	4	0	3	11	0	0	3
VCAN	17	8	4	397	10	727	1	8	0	2	0	196	20	79	0	0	27	6	0	44	0	8	3	5	0	18	8	19	0	36
VCL	8	3	134	63	0	28	1	1	0	0	23	8	0	7	43	6	74	4	0	10	1	3	0	5	0	10	32	6	0	2
VCP	379	1583	1946	1287	473	2595	5	1391	5175	2072	1214	3146	2185	3065	2161	3891	1217	2775	0	2103	689	3024	1474	5291	393	2268	1907	1423	622	4845
VCPIP1	166	510	424	761	22	813	3	435	120	213	129	560	525	478	93	227	319	498	637	254	147	482	0	757	189	469	377	203	104	922
VCX	1	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCX2	2	7	0	6	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
VCX3A	0	1	0	3	0	0	2	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
VCX3B	0	4	0	3	0	0	2	8	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
VCY1B	0	26	0	19	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	4	0	0
VDAC1	243	213	21	191	1	180	2	547	61	206	15	179	46	170	5	141	92	245	0	304	42	37	82	62	138	228	23	177	10	114
VDAC2	269	693	84	428	4	426	5	1057	64	472	14	388	44	349	31	97	147	768	341	748	54	182	25	154	114	463	83	488	13	120
VDAC3	31	870	224	619	63	676	14	1057	29	193	13	238	75	203	5	34	44	468	3	334	113	134	17	113	10	249	76	268	6	97
VDR	37	99	1125	223	1017	302	6	289	963	178	1614	419	338	271	2309	934	463	475	564	226	0	652	1	942	417	362	520	77	155	419
VEGFA	2499	166	862	81	887	177	8	56	551	38	200	122	139	62	1652	123	119	46	649	80	187	127	103	175	384	67	294	78	110	110
VEGFB	531	20	5	30	37	42	1	12	28	14	1	17	16	24	27	8	21	9	0	12	0	2	24	8	75	10	12	15	0	19
VEGFC	84	0	0	2	81	8	330	1	0	0	3	4	0	7	9	1	0	0	4	3	1	0	6	2	1	0	0	0	0	3
VENTX	2	10	8	19	1	10	3	11	40	1	1	6	6	11	11	16	2	5	0	5	0	3	0	9	0	1	0	0	4	6
VENTXP1	4	137	1	82	12	51	7	395	0	194	0	96	0	133	0	445	38	305	417	331	1	5	1	13	60	193	0	199	0	0
VENTXP7	4	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VEPH1	1	0	2	19	0	2	0	2	0	1	5	2	0	2	0	1	0	1	0	1	0	1	0	2	0	2	0	0	0	0
VEZF1	80	820	301	879	78	862	3	919	3	214	27	471	250	381	98	464	200	448	0	310	160	377	0	566	67	382	141	236	16	787
VEZT	79	30	4	82	31	108	0	4	45	53	12	98	63	183	5	18	0	26	0	58	1	47	339	95	0	47	2	96	21	79
VGF	0	2	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
VGLL1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VGLL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VGLL3	0	2	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VGLL4	0	58	19	68	32	116	0	33	131	24	2	88	27	62	12	7	57	36	0	40	0	18	0	25	0	39	45	22	20	73
VHL	5	470	149	310	21	566	1	261	147	273	77	387	121	537	299	378	90	417	0	297	2	428	1	740	110	275	106	199	46	242
VHLL	2	39	0	17	2	1	6	39	0	15	0	1	0	0	0	1	7	21	1	10	0	0	0	0	2	6	0	5	1	0
VIL1	15	115	7	145	0	12	1	145	0	60	0	16	0	20	0	11	0	170	0	117	0	1	41	1	0	37	19	81	0	1
VILL	0	3	8	15	3	17	0	8	0	3	0	13	11	20	0	2	0	5	0	10	0	5	0	10	22	1	3	3	0	15
VIM	6649	9019	10281	3557	1149	9810	17	8160	114	492	491	1750	429	901	105	290	704	1200	1007	646	282	867	202	948	377	1444	1036	694	320	1143
VIMP	71	18	12	16	0	21	0	0	0	1	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0
VIP	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIPAS39	36	261	116	222	1	282	3	192	41	73	36	188	75	171	99	248	9	205	0	130	2	218	67	329	46	166	74	109	18	223
VIPR1	1	7	23	35	1	50	2	2	0	20	0	38	16	26	0	2	0	9	0	13	0	19	0	16	0	11	1	4	0	9
VIPR2	11	0	4	4	3	2	0	0	8	0	0	5	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VIT	78	0	0	0	0	1	0	1	0	0	0	2	0	12	0	0	122	0	0	1	81	0	0	0	0	0	4	0	0	0
VKORC1	439	307	387	150	260	368	3	208	35	89	98	244	122	197	81	136	94	208	426	213	124	211	233	281	209	150	77	157	99	248
VKORC1L1	605	10	75	57	0	63	0	10	0	39	0	101	79	127	155	138	111	52	0	111	0	113	120	245	0	36	28	70	73	300
VLDLR	191	97	4	33	0	11	0	5	0	64	4	111	1	135	0	87	0	84	0	48	0	171	554	155	115	140	23	168	0	178
VMA21	321	76	36	83	3	104	13	30	74	79	7	277	121	348	68	143	94	104	0	207	1	130	0	174	0	110	59	195	2	261
VMAC	24	60	19	72	17	44	2	89	18	41	26	74	51	97	72	139	11	117	10	201	20	36	10	71	9	43	19	94	36	87
VMO1	0	18	1	21	0	8	0	13	0	2	0	1	0	3	0	0	0	9	0	4	0	0	113	1	0	0	8	0	0	2
VMP1	3006	6819	12865	7746	4939	7295	15	7183	1534	1779	2502	3002	3665	2391	681	970	3399	2646	938	2129	5334	2420	613	3601	3471	2602	7921	1278	2715	4109
VN1R1	29	397	5	272	0	54	16	648	1	279	0	83	0	91	0	55	35	576	0	525	67	11	0	9	163	212	0	304	0	0
VN1R2	42	485	1	297	42	67	5	763	0	581	0	261	0	330	5	1140	330	1200	31	1176	0	16	241	17	145	635	7	607	10	0
VN1R4	6	746	1	606	26	143	27	1568	1	341	0	107	3	83	1	22	74	793	22	716	42	3	0	1	119	296	4	495	6	0
VN1R5	27	525	1	251	4	112	13	958	0	474	0	176	0	222	0	517	99	839	96	801	81	12	61	20	154	448	0	574	0	2
VNN1	36	454	1630	277	773	662	3	1017	40	99	45	272	59	101	91	196	229	288	111	68	674	364	3	597	36	371	650	58	568	986
VNN2	1906	9855	21590	10130	3105	10193	47	11835	927	910	2026	1946	4742	1699	1221	2065	2549	1529	864	1128	1003	1559	1647	2848	730	1562	3891	987	672	4453
VNN3	211	775	2856	858	176	1012	2	337	49	83	376	404	229	163	268	90	742	382	81	186	974	225	48	247	912	214	520	86	236	181
VOPP1	86	511	297	471	248	461	9	758	64	249	59	305	180	290	113	185	259	610	20	607	128	316	38	189	161	304	205	122	53	258
VPRBP	165	9	7	65	24	64	0	9	0	6	0	6	10	19	6	3	4	2	0	4	0	7	37	19	0	10	1	12	1	25
VPREB1	19	135	0	191	1	28	17	303	0	115	0	26	0	20	0	8	0	263	0	223	0	1	0	0	120	47	0	103	0	0
VPREB3	3	0	0	9	0	21	0	2	0	2	0	35	18	45	0	0	0	6	0	3	0	1	0	5	0	4	0	15	0	5
VPS11	192	202	41	221	44	306	3	100	0	91	0	230	186	297	137	221	446	190	0	182	2	167	0	347	0	146	26	173	2	344
VPS13A	323	262	16	91	16	117	0	9	98	118	9	216	103	238	0	57	0	45	0	120	1	88	0	172	0	115	30	207	10	264
VPS13A-AS1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS13B	0	377	382	353	86	440	1	221	73	153	131	416	121	240	185	366	109	290	0	119	2	305	1	487	1	195	157	143	48	333
VPS13C	259	433	63	314	0	607	0	108	65	326	1	320	57	450	9	81	12	164	0	259	0	116	0	195	0	153	24	362	5	204
VPS13D	146	156	216	337	58	299	0	117	43	35	28	87	34	68	31	12	84	86	0	34	49	89	0	62	9	48	48	27	10	76
VPS16	1	225	286	416	214	512	0	231	37	173	92	291	111	283	115	194	277	374	0	228	203	347	2	514	34	194	132	160	85	287
VPS18	19	162	168	197	79	180	1	201	32	48	117	110	100	84	227	77	191	148	0	89	83	126	170	134	155	65	77	39	60	60
VPS25	0	193	52	140	1	192	5	198	66	142	7	187	150	172	19	234	38	183	0	194	0	198	2	307	46	145	22	120	6	163
VPS26A	207	371	532	280	47	361	3	151	89	92	93	190	98	201	66	57	65	192	249	151	6	254	114	216	11	122	112	43	46	102
VPS26B	13	323	162	211	36	391	0	262	14	78	15	213	31	170	9	45	25	172	0	138	1	144	0	124	0	140	55	72	24	128
VPS28	105	942	459	595	282	884	5	701	241	327	385	793	1097	656	511	666	653	750	676	611	730	583	84	922	549	601	600	497	198	1511
VPS29	151	853	333	541	76	973	0	586	104	416	30	536	165	431	35	291	130	518	13	409	149	432	78	519	49	395	104	266	24	322
VPS33A	50	215	100	175	31	200	2	63	0	81	15	149	29	159	11	55	7	113	35	124	0	183	0	204	0	91	27	109	8	78
VPS33B	1	137	25	74	51	194	1	33	0	49	0	93	32	128	0	29	0	88	0	90	0	110	0	104	0	63	6	80	0	106
VPS35	79	361	206	215	9	443	1	202	57	140	27	323	127	244	23	56	310	327	0	160	523	238	50	346	76	229	127	165	32	158
VPS36	1	351	237	354	0	496	0	75	8	126	0	394	100	380	20	85	138	210	0	224	0	235	145	471	0	152	74	184	8	278
VPS37A	28	71	30	41	9	70	0	48	0	4	0	17	4	5	0	1	0	14	0	5	0	4	0	4	0	11	1	10	1	6
VPS37B	5815	1230	14756	1103	5116	1793	11	947	5048	466	5940	1756	2414	1132	4832	441	5103	1296	1175	701	2966	1375	1250	1356	3051	799	1959	397	1806	1231
VPS37C	244	232	358	308	253	289	4	292	85	75	95	156	150	93	183	151	151	176	0	83	0	264	34	272	0	180	94	33	45	222
VPS37D	0	0	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
VPS39	176	539	665	735	199	960	1	498	115	323	232	789	403	747	657	1578	256	771	120	542	2	895	46	1759	1	431	256	348	200	1163
VPS41	363	467	412	587	44	477	2	228	48	182	104	382	304	379	80	132	323	428	653	321	0	466	310	536	121	364	341	241	115	576
VPS45	1	14	12	80	11	149	0	4	0	16	0	36	13	31	0	7	19	2	0	22	0	10	0	17	0	11	0	16	11	42
VPS4A	60	472	307	389	65	756	6	294	0	617	91	961	268	1010	71	821	23	885	0	763	472	1149	2	1297	346	627	197	579	105	672
